,username,likes,replies,retweets,text,timestamp
2454,Kamala Harris,3314,233,701,"My Children’s Agenda includes passing legislation to:

Guarantee up to six months of paid family and medical leave
Expand access to high-quality preschool
Cut child poverty by over 50% in my first term",2019-10-07 17:41:00
2455,Kamala Harris,1434,232,479,"No one should be made to fight alone, least of all our children. In a Harris Administration, they'll have an advocate in the White House. http://www.kamalaharris.org/childrens-agenda …",2019-10-07 16:45:19
2456,Kamala Harris,5013,548,1068,Our economy isn’t working for working people. I’ll repeal Trump’s tax cuts and pass the largest middle class tax cut in a generation.https://twitter.com/DLeonhardt/status/1180990667700477952 …,2019-10-07 15:47:04
2457,Kamala Harris,3246,163,795,"This week, the Supreme Court will hear three cases that could have real consequences for millions of LGBTQ+ people across the nation.

As president, I will sign the Equality Act to ensure the LGBTQ+ community is protected from discrimination.https://www.vox.com/2019/10/2/20883827/supreme-court-lgbtq-discrimination-title-vii-civil-rights-gay-trans-queer …",2019-10-07 14:55:01
2458,Kamala Harris,18923,689,4319,This decision is a betrayal of our ally in the fight against ISIS and risks American lives. We have a president who is telling our allies and our adversaries that America doesn't keep her word.,2019-10-07 14:16:00
2459,Kamala Harris,83690,6044,16057,"Donald Trump sold out people when he passed a tax bill benefitting the top 1%.

He sold out our values when he started putting babies in cages in the name of border security.

He sold out our country when he took Putin's word over our intelligence community.

Dude gotta go.",2019-10-07 01:24:00
2460,Kamala Harris,710,62,202,Assemblymember @wendycarrillo immigrated to the United States as a young child during El Salvador’s Civil War. She's spent her career fighting for equality and fairness for those who need a voice in our political system. Honored to have her on our team as we fight #ForThePeople.pic.twitter.com/9NPMSu3igq,2019-10-06 23:05:01
2461,Kamala Harris,3266,125,658,"Fannie Lou Hamer was born on this day in 1917. She fought for our civil rights but, also, for our humanity. Ms. Hamer knew it was necessary to fight for what was right, even if she had to so alone. We must continue her tireless and courageous fight each and every day.",2019-10-06 22:02:00
2462,Kamala Harris,3277,164,790,"This week, a court sent a clear message that state and local governments can continue to lead to protect #NetNeutrality — just as California has done. I’ll continue to fight to protect the free and open internet for everyone.",2019-10-06 21:18:00
2463,Kamala Harris,1060,79,264,Civil rights activist Sylvia Mendez was one of the first students of Mexican descent to attend an all-white school in California. She represents the best of who we are and her bravery should serve as an inspiration to all. #HispanicHeritageMonthpic.twitter.com/6kDzqnFO9M,2019-10-06 19:14:01
2464,Kamala Harris,8900,515,1748,These whistleblowers must be protected from intimidation and harassment by the president and his Administration.https://twitter.com/Newsweek/status/1180842197530353665 …,2019-10-06 18:11:00
2465,Kamala Harris,28630,1565,6373,It’s not a joke. Release the transcripts and memos of Trump’s calls with China.https://twitter.com/atrupar/status/1180871476116889601 …,2019-10-06 17:12:00
2466,Kamala Harris,20702,1036,5803,"Americans continue to be shot and killed, while Mitch McConnell refuses to bring a gun safety vote to the floor.https://twitter.com/nbcnews/status/1180776672007774213 …",2019-10-06 15:19:00
2467,Kamala Harris,27865,643,4783,"Joshua Brown’s selflessness and courage brought some justice for his neighbor Botham Jean. We grieve again learning of Joshua’s murder.

I pray for his family, his community, and all those impacted by this tragedy.  

We demand answers.",2019-10-06 13:57:39
2468,Kamala Harris,3976,269,364,Here we go!pic.twitter.com/XrEU1BFqtT,2019-10-15 23:54:04
2469,Kamala Harris,838,48,204,"The ""Queen of Salsa"" Celia Cruz was one of the most popular Afro-Cuban artists of the 20th century, earning multiple GRAMMYs, gold and platinum records. Celia used her platform to be an outspoken advocate for displaced Cubans over her lustrous career. #HispanicHeritageMonthpic.twitter.com/rysfNDCjtb",2019-10-15 22:23:01
2470,Kamala Harris,2172,235,374,"As president, I will sign the Equality Act to ensure the LGBTQ+ community is protected from discrimination.https://twitter.com/NQAPIA/status/1180110093108547585 …",2019-10-15 21:34:01
2471,Kamala Harris,55608,2842,10518,"Take it from a real lawyer, subpoenas aren’t optional. The House should hold Rudy in contempt. https://twitter.com/thehill/status/1184185442780008448?s=20 …",2019-10-15 19:25:22
2472,Kamala Harris,1495,61,449,"For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide bravely came forward together on social media to also share their stories. To all survivors, know that you are not alone.https://www.vox.com/identities/2019/10/15/20910298/tarana-burke-morgan-jerkins …",2019-10-15 17:20:03
2473,Kamala Harris,88932,4130,14234,"We have a confession.
We have a cover-up.
There is a consciousness of guilt. 

Just because Trump has power doesn’t mean he can do whatever he wants and get away with it. 

He must be impeached.",2019-10-14 23:20:01
2474,Kamala Harris,1382,82,354,Roberto Clemente led the Pittsburgh Pirates to the World Series—later earning him an induction into the National Baseball Hall of Fame and paving the way for future Afro-Latino baseball players to thrive. His talent and humanitarian work won’t be forgotten. #HispanicHeritageMonthpic.twitter.com/Ch3UmjqiFT,2019-10-14 21:35:01
2475,Kamala Harris,4852,605,1004,"As President, I will work with Tribes and Tribal communities to honor and restore our government to government relationship with Indian country to improve education, health care, and public safety across our Native communities. #IndigenousPeoplesDay",2019-10-14 20:28:00
2476,Kamala Harris,5321,523,1160,"Leaving more than 5 million assault weapons on the street isn't a ban, it's a Band-Aid.https://twitter.com/PeterHamby/status/1183778249114914817 …",2019-10-14 19:31:26
2477,Kamala Harris,14761,474,2872,"Indigenous People's Day is a time to recognize the suffering and oppression the Indigenous community has endured—and honor the numerous contributions they’ve made not just to the United States, but our world.",2019-10-14 15:19:24
2478,Kamala Harris,27,3,4,He’s one of the good ones ,2019-10-14 14:13:32
2479,Kamala Harris,18248,1866,4327,"Donald Trump uses his Twitter account to incite hate and violence. He threatens those who seek to hold him accountable. So is it any surprise then that this kind of thing crops up? No.

Trump is putting people’s lives at risk with his dangerous behavior.https://twitter.com/huffpostpol/status/1183733241959931907 …",2019-10-14 13:33:40
2480,Kamala Harris,3976,269,364,Here we go!pic.twitter.com/XrEU1BFqtT,2019-10-15 23:54:04
2481,Kamala Harris,838,48,204,"The ""Queen of Salsa"" Celia Cruz was one of the most popular Afro-Cuban artists of the 20th century, earning multiple GRAMMYs, gold and platinum records. Celia used her platform to be an outspoken advocate for displaced Cubans over her lustrous career. #HispanicHeritageMonthpic.twitter.com/rysfNDCjtb",2019-10-15 22:23:01
2482,Kamala Harris,2172,235,374,"As president, I will sign the Equality Act to ensure the LGBTQ+ community is protected from discrimination.https://twitter.com/NQAPIA/status/1180110093108547585 …",2019-10-15 21:34:01
2483,Kamala Harris,55608,2842,10518,"Take it from a real lawyer, subpoenas aren’t optional. The House should hold Rudy in contempt. https://twitter.com/thehill/status/1184185442780008448?s=20 …",2019-10-15 19:25:22
2484,Kamala Harris,1495,61,449,"For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide bravely came forward together on social media to also share their stories. To all survivors, know that you are not alone.https://www.vox.com/identities/2019/10/15/20910298/tarana-burke-morgan-jerkins …",2019-10-15 17:20:03
2485,Kamala Harris,88932,4130,14234,"We have a confession.
We have a cover-up.
There is a consciousness of guilt. 

Just because Trump has power doesn’t mean he can do whatever he wants and get away with it. 

He must be impeached.",2019-10-14 23:20:01
2486,Kamala Harris,1382,82,354,Roberto Clemente led the Pittsburgh Pirates to the World Series—later earning him an induction into the National Baseball Hall of Fame and paving the way for future Afro-Latino baseball players to thrive. His talent and humanitarian work won’t be forgotten. #HispanicHeritageMonthpic.twitter.com/Ch3UmjqiFT,2019-10-14 21:35:01
2487,Kamala Harris,4852,605,1004,"As President, I will work with Tribes and Tribal communities to honor and restore our government to government relationship with Indian country to improve education, health care, and public safety across our Native communities. #IndigenousPeoplesDay",2019-10-14 20:28:00
2488,Kamala Harris,5321,523,1160,"Leaving more than 5 million assault weapons on the street isn't a ban, it's a Band-Aid.https://twitter.com/PeterHamby/status/1183778249114914817 …",2019-10-14 19:31:26
2489,Kamala Harris,14761,474,2872,"Indigenous People's Day is a time to recognize the suffering and oppression the Indigenous community has endured—and honor the numerous contributions they’ve made not just to the United States, but our world.",2019-10-14 15:19:24
2490,Kamala Harris,27,3,4,He’s one of the good ones ,2019-10-14 14:13:32
2491,Kamala Harris,18248,1866,4327,"Donald Trump uses his Twitter account to incite hate and violence. He threatens those who seek to hold him accountable. So is it any surprise then that this kind of thing crops up? No.

Trump is putting people’s lives at risk with his dangerous behavior.https://twitter.com/huffpostpol/status/1183733241959931907 …",2019-10-14 13:33:40
2492,Kamala Harris,13602,1861,2545,"Las Vegas.
Orlando.
Virginia Tech.
Sandy Hook.
Sutherland Springs.
El Paso.
Parkland.
San Bernardino.
Columbine.
Virginia Beach.
Aurora.
Dayton.
Tree of Life Synagogue.

If Congress doesn't act I'll take executive actions to end this epidemic. Enough. #2020GunSafety",2019-10-02 22:01:00
2493,Kamala Harris,6902,572,1385,We need more books and pencils in our classrooms — not guns. Period.https://www.cnn.com/2019/10/01/us/florida-teachers-carry-guns-classrooms-bill-trnd/index.html …,2019-10-02 20:42:00
2494,Kamala Harris,11130,681,1912,"The whistleblower understands patriotism better than you ever will, @realDonaldTrump.https://twitter.com/ChadPergram/status/1179438020426117120 …",2019-10-02 19:05:03
2495,Kamala Harris,22787,1288,4371,"Secretary Mike Pompeo is on the verge of obstructing justice by refusing to comply with the House’s subpoena for its impeachment inquiry.

He must come before Congress to testify under oath.",2019-10-02 18:17:00
2496,Kamala Harris,1835,55,374,"After surviving the horrific Las Vegas shooting, @sandra4nv turned her grief into action and got comprehensive gun safety laws passed in Nevada this year. Leaders need to lead — at all levels of government. Proud to stand with you, Sandra. #VegasStronghttps://lasvegassun.com/news/2019/sep/29/festival-going-legislator-sparks-change-in-gun-law/ …",2019-10-02 17:30:04
2497,Kamala Harris,1030,89,181,All Americans have benefited from the efforts of organized labor. I'm proud to stand with @SEIU1984 and Rockingham County Rehabilitation and Nursing workers in their fight for a union.,2019-10-02 17:05:03
2498,Kamala Harris,36256,2589,7749,"Trump's tweets about the whistleblower represent a clear intent to harass, intimidate, or silence their voice. His blatant threats put people at risk — and our democracy in danger. His account must be suspended.",2019-10-02 16:02:01
2499,Kamala Harris,33450,466,2750,"Thinking of @BernieSanders today and wishing him a speedy recovery. If there's one thing I know about him, he's a fighter and I look forward to seeing him on the campaign trail soon.",2019-10-02 14:53:09
2500,Kamala Harris,46642,9985,9711,"Hey, @jack. Time to do something about this.https://twitter.com/realDonaldTrump/status/1179179573541511176?s=20 …",2019-10-02 00:35:47
2501,Kamala Harris,953,76,257,"From his service in Iraq, to his work expanding Medicaid in Arizona, to his leadership on immigration and veterans affairs, @RubenGallego’s work in the House embodies the best of who we are as a nation.

Proud to have him in our corner. #HispanicHeritageMonthpic.twitter.com/HOZRbrY1SQ",2019-10-01 21:25:02
2502,Kamala Harris,5065,591,906,"Together, we raised over $11.6 million this past quarter—allowing us to head into October with $10 million in the bank. We're making big investments to grow our organizing team on the ground and reach millions more voters across the country. We're in it to win it #ForThePeople.",2019-10-01 20:15:43
2503,Kamala Harris,14955,803,3015,Secretary of State Mike Pompeo must come before Congress to testify. The American people deserve to know what he knew and when he knew it.https://twitter.com/WSJ/status/1178763613131169792 …,2019-10-01 19:11:01
2504,Kamala Harris,1343,170,356,"New quarter, new campaign Twitter account!https://twitter.com/KamalaHQ/status/1179030208130813953 …",2019-10-01 17:40:01
2505,Kamala Harris,12213,2347,2784,This President is looking to intimidate and harass a whistleblower. What is wrong with this guy?https://www.nytimes.com/2019/09/30/us/politics/trump-schiff-treason.html …,2019-10-01 17:03:02
2506,Kamala Harris,17412,603,3830,"Two years ago today, our nation witnessed the worst mass shooting in modern American history. 

58 people lost their lives in the Las Vegas shooting—yet Congress refused to act. 

As we honor the lives lost & the courage of first responders, let’s commit to action. #VegasStrong",2019-10-01 13:59:38
2507,Kamala Harris,597,611,147,"There are 12 minutes to midnight on the east coast, when we’ll close the books on the third quarter. Can you chip in $12 now to help us reach our fundraising goal?https://secure.actblue.com/donate/kdh-social-1909?refcode=tw190930-12min …",2019-10-01 03:48:00
2508,Kamala Harris,13602,1861,2545,"Las Vegas.
Orlando.
Virginia Tech.
Sandy Hook.
Sutherland Springs.
El Paso.
Parkland.
San Bernardino.
Columbine.
Virginia Beach.
Aurora.
Dayton.
Tree of Life Synagogue.

If Congress doesn't act I'll take executive actions to end this epidemic. Enough. #2020GunSafety",2019-10-02 22:01:00
2509,Kamala Harris,6902,572,1385,We need more books and pencils in our classrooms — not guns. Period.https://www.cnn.com/2019/10/01/us/florida-teachers-carry-guns-classrooms-bill-trnd/index.html …,2019-10-02 20:42:00
2510,Kamala Harris,11130,681,1912,"The whistleblower understands patriotism better than you ever will, @realDonaldTrump.https://twitter.com/ChadPergram/status/1179438020426117120 …",2019-10-02 19:05:03
2511,Kamala Harris,22787,1288,4371,"Secretary Mike Pompeo is on the verge of obstructing justice by refusing to comply with the House’s subpoena for its impeachment inquiry.

He must come before Congress to testify under oath.",2019-10-02 18:17:00
2512,Kamala Harris,1835,55,374,"After surviving the horrific Las Vegas shooting, @sandra4nv turned her grief into action and got comprehensive gun safety laws passed in Nevada this year. Leaders need to lead — at all levels of government. Proud to stand with you, Sandra. #VegasStronghttps://lasvegassun.com/news/2019/sep/29/festival-going-legislator-sparks-change-in-gun-law/ …",2019-10-02 17:30:04
2513,Kamala Harris,1030,89,181,All Americans have benefited from the efforts of organized labor. I'm proud to stand with @SEIU1984 and Rockingham County Rehabilitation and Nursing workers in their fight for a union.,2019-10-02 17:05:03
2514,Kamala Harris,36256,2589,7749,"Trump's tweets about the whistleblower represent a clear intent to harass, intimidate, or silence their voice. His blatant threats put people at risk — and our democracy in danger. His account must be suspended.",2019-10-02 16:02:01
2515,Kamala Harris,33450,466,2750,"Thinking of @BernieSanders today and wishing him a speedy recovery. If there's one thing I know about him, he's a fighter and I look forward to seeing him on the campaign trail soon.",2019-10-02 14:53:09
2516,Kamala Harris,46642,9985,9711,"Hey, @jack. Time to do something about this.https://twitter.com/realDonaldTrump/status/1179179573541511176?s=20 …",2019-10-02 00:35:47
2517,Kamala Harris,953,76,257,"From his service in Iraq, to his work expanding Medicaid in Arizona, to his leadership on immigration and veterans affairs, @RubenGallego’s work in the House embodies the best of who we are as a nation.

Proud to have him in our corner. #HispanicHeritageMonthpic.twitter.com/HOZRbrY1SQ",2019-10-01 21:25:02
2518,Kamala Harris,5065,591,906,"Together, we raised over $11.6 million this past quarter—allowing us to head into October with $10 million in the bank. We're making big investments to grow our organizing team on the ground and reach millions more voters across the country. We're in it to win it #ForThePeople.",2019-10-01 20:15:43
2519,Kamala Harris,14955,803,3015,Secretary of State Mike Pompeo must come before Congress to testify. The American people deserve to know what he knew and when he knew it.https://twitter.com/WSJ/status/1178763613131169792 …,2019-10-01 19:11:01
2520,Kamala Harris,1343,170,356,"New quarter, new campaign Twitter account!https://twitter.com/KamalaHQ/status/1179030208130813953 …",2019-10-01 17:40:01
2521,Kamala Harris,12213,2347,2784,This President is looking to intimidate and harass a whistleblower. What is wrong with this guy?https://www.nytimes.com/2019/09/30/us/politics/trump-schiff-treason.html …,2019-10-01 17:03:02
2522,Kamala Harris,17412,603,3830,"Two years ago today, our nation witnessed the worst mass shooting in modern American history. 

58 people lost their lives in the Las Vegas shooting—yet Congress refused to act. 

As we honor the lives lost & the courage of first responders, let’s commit to action. #VegasStrong",2019-10-01 13:59:38
2523,Kamala Harris,597,611,147,"There are 12 minutes to midnight on the east coast, when we’ll close the books on the third quarter. Can you chip in $12 now to help us reach our fundraising goal?https://secure.actblue.com/donate/kdh-social-1909?refcode=tw190930-12min …",2019-10-01 03:48:00
2524,Kamala Harris,163035,26485,25035,"Look let's be honest, @realDonaldTrump's Twitter account should be suspended.",2019-10-01 00:42:11
2525,Kamala Harris,34342,2651,5699,"There is a criminal in the White House. 

And no one is above the law, including the president of the United States. 

Justice is on the ballot in 2020.",2019-11-16 22:20:00
2526,Kamala Harris,1187,31,273,Iowans lost a true leader with the passing of Chief Justice Mark Cady. His legacy on everything from affirming marriage equality to protecting our children in the criminal justice system will far outlive him. My thoughts are with all those who loved and admired him.https://twitter.com/troymprice/status/1195571125486358529 …,2019-11-16 20:12:40
2527,Kamala Harris,1552,41,448,"U.S. Army soldier Lori Piestewa (Hopi) gave the ultimate sacrifice to our country, becoming the first woman to die in combat on foreign soil during the Iraq War. Her courage and selflessness exemplify the very best of who are. #NativeAmericanHeritageMonthpic.twitter.com/7lHvVZfwZQ",2019-11-16 18:42:01
2528,Kamala Harris,3703,639,812,"Our kids are living in fear. They’re living in fear that they’ll be murdered while in math class. That their friends will be shot while taking a science test. 

We don’t have to accept this as normal. I’ll take executive action as president to combat this crisis.",2019-11-16 17:32:00
2529,Kamala Harris,12802,600,3724,"Dominic Blackwell, 14
Gracie Anne Muehlberger, 15

Two precious lives taken too soon in the Santa Clarita shooting. This must end.https://people.com/crime/two-victims-killed-in-santa-clarita-high-school-shooting-identified …",2019-11-16 16:19:00
2530,Kamala Harris,4425,377,1202,"Humbled to earn the endorsement of the @UFWupdates. These working families are the lifeblood of our economy and communities, and this union has long been on the frontlines in the fight for justice.https://www.sfchronicle.com/politics/article/Exclusive-Kamala-Harris-picks-up-major-union-14839354.php …",2019-11-16 14:17:31
2531,Kamala Harris,9672,517,1842,"Our children should not have lockdown drills on a constant basis.
This should not be normal.

Our communities should never predict that they’ll be the next one hit.
This should not be normal.

We shouldn’t accept these tragedies as commonplace.
This should not be normal.",2019-11-16 03:39:00
2532,Kamala Harris,583,38,192,Proud to stand with @LREAintheRock who went on strike to oppose policies that would re-segregate Little Rock schools. Educators should be able to collectively advocate for their students and fight back against any attempts to silence their voices. #OneLRSDhttps://www.arkansasonline.com/news/2019/nov/15/state-board-education-oks-expanding-little-rock-sc/ …,2019-11-16 01:49:00
2533,Kamala Harris,1834,76,469,"Organizing works. This was the right decision by the Texas Court of Criminal Appeals to stay Rodney Reed’s execution—but our fight for justice continues. 

Keep calling @GovAbbott: 512-488-0698.https://twitter.com/cnnbrk/status/1195489172431216640 …",2019-11-16 00:39:17
2534,Kamala Harris,3045,371,1222,"Nearly 70,000 children separated from their families.

Nearly 70,000 children who will live with this trauma for the rest of their lives.

Putting an end to this inhumanity once and for all is on the ballot.https://apnews.com/015702afdb4d4fbf85cf5070cd2c6824 …",2019-11-15 20:57:00
2535,Kamala Harris,150,26,79,"On Day 1 as president, I will reenter the Paris Agreement.
Make the climate crisis a top national security priority.
Ensure communities impacted by the climate crisis get justice.
Hold corporations who damage the environment accountable.
Pass a Green New Deal. 
#ClimateCrisisFL",2019-11-15 19:16:36
2536,Kamala Harris,8391,615,1859,"Families in America are shopping for bullet proof backpacks.

Kids are going to school every day and thinking about where they’d hide from a gunman.

This cannot be our new normal.",2019-11-15 18:46:00
2537,Kamala Harris,42164,1341,10842,"Michael Flynn
George Papadopoulos
Michael Cohen
Paul Manafort
Roger Stone

All the President’s men are convicted criminals. You are the company you keep.https://twitter.com/BreakingNews/status/1195384015492128768 …",2019-11-15 17:15:04
2538,Kamala Harris,5119,281,1072,"Yesterday, a 16-year-old girl and 14-year-old boy didn’t get to return home to their families.

These horrific tragedies are preventable. No child should ever have to fear that they or their classmates could be next.",2019-11-15 15:02:08
2539,Kamala Harris,1285,3,53,"Congratulations to you, Rachael, and Carl! Willow is so lucky.",2019-11-15 03:56:59
2540,Kamala Harris,34342,2651,5699,"There is a criminal in the White House. 

And no one is above the law, including the president of the United States. 

Justice is on the ballot in 2020.",2019-11-16 22:20:00
2541,Kamala Harris,1187,31,273,Iowans lost a true leader with the passing of Chief Justice Mark Cady. His legacy on everything from affirming marriage equality to protecting our children in the criminal justice system will far outlive him. My thoughts are with all those who loved and admired him.https://twitter.com/troymprice/status/1195571125486358529 …,2019-11-16 20:12:40
2542,Kamala Harris,1552,41,448,"U.S. Army soldier Lori Piestewa (Hopi) gave the ultimate sacrifice to our country, becoming the first woman to die in combat on foreign soil during the Iraq War. Her courage and selflessness exemplify the very best of who are. #NativeAmericanHeritageMonthpic.twitter.com/7lHvVZfwZQ",2019-11-16 18:42:01
2543,Kamala Harris,3703,639,812,"Our kids are living in fear. They’re living in fear that they’ll be murdered while in math class. That their friends will be shot while taking a science test. 

We don’t have to accept this as normal. I’ll take executive action as president to combat this crisis.",2019-11-16 17:32:00
2544,Kamala Harris,12802,600,3724,"Dominic Blackwell, 14
Gracie Anne Muehlberger, 15

Two precious lives taken too soon in the Santa Clarita shooting. This must end.https://people.com/crime/two-victims-killed-in-santa-clarita-high-school-shooting-identified …",2019-11-16 16:19:00
2545,Kamala Harris,4425,377,1202,"Humbled to earn the endorsement of the @UFWupdates. These working families are the lifeblood of our economy and communities, and this union has long been on the frontlines in the fight for justice.https://www.sfchronicle.com/politics/article/Exclusive-Kamala-Harris-picks-up-major-union-14839354.php …",2019-11-16 14:17:31
2546,Kamala Harris,9672,517,1842,"Our children should not have lockdown drills on a constant basis.
This should not be normal.

Our communities should never predict that they’ll be the next one hit.
This should not be normal.

We shouldn’t accept these tragedies as commonplace.
This should not be normal.",2019-11-16 03:39:00
2547,Kamala Harris,583,38,192,Proud to stand with @LREAintheRock who went on strike to oppose policies that would re-segregate Little Rock schools. Educators should be able to collectively advocate for their students and fight back against any attempts to silence their voices. #OneLRSDhttps://www.arkansasonline.com/news/2019/nov/15/state-board-education-oks-expanding-little-rock-sc/ …,2019-11-16 01:49:00
2548,Kamala Harris,1834,76,469,"Organizing works. This was the right decision by the Texas Court of Criminal Appeals to stay Rodney Reed’s execution—but our fight for justice continues. 

Keep calling @GovAbbott: 512-488-0698.https://twitter.com/cnnbrk/status/1195489172431216640 …",2019-11-16 00:39:17
2549,Kamala Harris,3045,371,1222,"Nearly 70,000 children separated from their families.

Nearly 70,000 children who will live with this trauma for the rest of their lives.

Putting an end to this inhumanity once and for all is on the ballot.https://apnews.com/015702afdb4d4fbf85cf5070cd2c6824 …",2019-11-15 20:57:00
2550,Kamala Harris,150,26,79,"On Day 1 as president, I will reenter the Paris Agreement.
Make the climate crisis a top national security priority.
Ensure communities impacted by the climate crisis get justice.
Hold corporations who damage the environment accountable.
Pass a Green New Deal. 
#ClimateCrisisFL",2019-11-15 19:16:36
2551,Kamala Harris,8391,615,1859,"Families in America are shopping for bullet proof backpacks.

Kids are going to school every day and thinking about where they’d hide from a gunman.

This cannot be our new normal.",2019-11-15 18:46:00
2552,Kamala Harris,42164,1341,10842,"Michael Flynn
George Papadopoulos
Michael Cohen
Paul Manafort
Roger Stone

All the President’s men are convicted criminals. You are the company you keep.https://twitter.com/BreakingNews/status/1195384015492128768 …",2019-11-15 17:15:04
2553,Kamala Harris,5119,281,1072,"Yesterday, a 16-year-old girl and 14-year-old boy didn’t get to return home to their families.

These horrific tragedies are preventable. No child should ever have to fear that they or their classmates could be next.",2019-11-15 15:02:08
2554,Kamala Harris,1285,3,53,"Congratulations to you, Rachael, and Carl! Willow is so lucky.",2019-11-15 03:56:59
2555,Kamala Harris,812,164,249,"Throughout my life, I’ve fought for issues that demand our attention—equal pay, paid leave, gun safety—and now they’re all on the ballot. Join us to keep fighting:https://secure.actblue.com/donate/kdh-social-1910?refcode=tw191031 …",2019-10-31 23:37:00
2556,Kamala Harris,1943,66,505,"You’re right, @AdyBarkan: health care touches us all. I’m grateful my mother had Medicare when she was battling cancer—and I’m fighting to ensure it’s available for all.https://twitter.com/BeAHeroTeam/status/1189943221058785280 …",2019-10-31 22:29:05
2557,Kamala Harris,10751,568,896,"So nice of you to stop by our HQ for Halloween, @CoryBooker!pic.twitter.com/Xu1dpkqAoo",2019-10-31 21:58:46
2558,Kamala Harris,904,39,209,"Congratulations @CTULocal1! This is a promising step forward for Chicago public schools. Our children deserve to have a nurse and social worker in every school for early intervention, and our teachers deserve manageable class sizes. I'm glad that will now be a reality.",2019-10-31 20:28:43
2559,Kamala Harris,1299,192,501,I have spent my career fighting for children. Trump’s actions have directly resulted in this injustice.https://www.cnn.com/2019/10/30/politics/us-children-health-insurance/index.html …,2019-10-31 19:54:00
2560,Kamala Harris,554,33,170,"Proud to stand with @hworksunion workers as they collectively bargain for better working conditions, fair pay, and manageable caseloads. Standing with workers and for justice even when it’s hard.https://www.nytimes.com/2019/10/29/nyregion/union-housing-works-nyc.html …",2019-10-31 19:06:01
2561,Kamala Harris,9434,1203,2052,To my Republican colleagues: is this lawless president worth betraying our democracy?pic.twitter.com/WKvY9J1BBZ,2019-10-31 18:10:53
2562,Kamala Harris,38189,1821,5349,"Reminder: no one is above the law, including the president of the United States.",2019-10-31 15:39:10
2563,Kamala Harris,2081,639,808,"Nothing worth fighting for is easy. Making history isn't easy. Defending justice isn't easy. We do it because it matters—and we intend to win.

If you're ready to fight, pitch in now:
https://secure.actblue.com/donate/kdh-social-1910?refcode=tw191030-fight …",2019-10-30 20:32:22
2564,Kamala Harris,2508,161,524,My heart goes out to the victims of the Long Beach shooting and the heroic first responders who were on the scene. This gun violence shouldn't be commonplace.https://twitter.com/CNN/status/1189461198187700224 …,2019-10-30 18:16:40
2565,Kamala Harris,24175,1771,7996,"If it wasn’t for voter suppression tactics like this, we’d be calling @staceyabrams governor.

This is an attack on our democracy.https://www.ajc.com/news/state--regional-govt--politics/purge-about-300-000-voter-registrations-planned-georgia/qfxvTqS7KenXjvKN208yII/ …",2019-10-30 17:01:16
2566,Kamala Harris,1489,135,603,"Hurricane-force winds are expected today and tomorrow in parts of Southern California, leading the @NWS to issue its first-ever extreme red flag warning.

I can't stress enough, if you are given the notice to evacuate, go.https://www.cnn.com/2019/10/29/us/california-fires-tuesday/index.html …",2019-10-30 15:27:00
2567,Kamala Harris,683,139,279,"Homes have been destroyed. Families have had to flee. Let’s come together to help out our fellow Americans. If you can, please donate to support those recovering from the California wildfires.https://secure.actblue.com/donate/kdh-social-191028-wildfires?refcode=tw191030 …",2019-10-30 13:59:48
2568,Kamala Harris,13123,862,2453,A lot of people are making money off the incarceration of people and it has to end. It’s past time we audit America’s federal prison system to figure out who’s making the money and where it’s going.,2019-10-30 01:27:00
2569,Kamala Harris,812,164,249,"Throughout my life, I’ve fought for issues that demand our attention—equal pay, paid leave, gun safety—and now they’re all on the ballot. Join us to keep fighting:https://secure.actblue.com/donate/kdh-social-1910?refcode=tw191031 …",2019-10-31 23:37:00
2570,Kamala Harris,1943,66,505,"You’re right, @AdyBarkan: health care touches us all. I’m grateful my mother had Medicare when she was battling cancer—and I’m fighting to ensure it’s available for all.https://twitter.com/BeAHeroTeam/status/1189943221058785280 …",2019-10-31 22:29:05
2571,Kamala Harris,10751,568,896,"So nice of you to stop by our HQ for Halloween, @CoryBooker!pic.twitter.com/Xu1dpkqAoo",2019-10-31 21:58:46
2572,Kamala Harris,904,39,209,"Congratulations @CTULocal1! This is a promising step forward for Chicago public schools. Our children deserve to have a nurse and social worker in every school for early intervention, and our teachers deserve manageable class sizes. I'm glad that will now be a reality.",2019-10-31 20:28:43
2573,Kamala Harris,1299,192,501,I have spent my career fighting for children. Trump’s actions have directly resulted in this injustice.https://www.cnn.com/2019/10/30/politics/us-children-health-insurance/index.html …,2019-10-31 19:54:00
2574,Kamala Harris,554,33,170,"Proud to stand with @hworksunion workers as they collectively bargain for better working conditions, fair pay, and manageable caseloads. Standing with workers and for justice even when it’s hard.https://www.nytimes.com/2019/10/29/nyregion/union-housing-works-nyc.html …",2019-10-31 19:06:01
2575,Kamala Harris,9434,1203,2052,To my Republican colleagues: is this lawless president worth betraying our democracy?pic.twitter.com/WKvY9J1BBZ,2019-10-31 18:10:53
2576,Kamala Harris,38189,1821,5349,"Reminder: no one is above the law, including the president of the United States.",2019-10-31 15:39:10
2577,Kamala Harris,2081,639,808,"Nothing worth fighting for is easy. Making history isn't easy. Defending justice isn't easy. We do it because it matters—and we intend to win.

If you're ready to fight, pitch in now:
https://secure.actblue.com/donate/kdh-social-1910?refcode=tw191030-fight …",2019-10-30 20:32:22
